origin	dest	capacity	length	fft	alpha	beta	speedLimit	LinkType	NMoto	NCar
5424	5411	770	0.16	0.3	1.5554	3.829	0	6	0	0
5425	5411	1950	0.2	0.2926829268292683	1.5577	3.6819	0	3	0	0
5424	5425	770	0.13	0.24375000000000002	1.5554	3.829	0	4	0	0
5242	16267	2950	0.49	0.7170731707317073	1.5577	3.6819	0	3	0	0
5426	15980	910	0.38	0.5560975609756097	1.5577	3.6819	0	6	0	0
5410	10057	770	0.26	0.3804878048780488	1.5577	3.6819	0	5	0	0
5418	15979	1860	0.97	1.1640000000000001	1.1507	3.7967	0	5	0	0
5408	5426	910	0.13	0.1902439024390244	1.5577	3.6819	0	4	0	0
5426	5365	2810	0.07	0.10243902439024391	1.5577	3.6819	0	4	0	0
5427	5357	910	0.63	0.921951219512195	1.5577	3.6819	0	4	0	0
5428	5429	910	0.27	0.3951219512195122	1.5577	3.6819	0	6	0	0
5427	13462	910	0.42	0.6146341463414634	1.5577	3.6819	0	6	0	0
5414	5430	810	0.25	0.36585365853658536	1.5577	3.6819	0	6	0	0
5409	10056	910	0.15	0.2195121951219512	1.5577	3.6819	0	6	0	0
5431	5432	770	0.85	1.2439024390243902	1.5577	3.6819	0	5	0	0
5433	5434	1950	0.82	1.2	1.5577	3.6819	0	3	0	0
5428	5359	810	0.84	1.2292682926829268	1.5577	3.6819	0	6	0	0
5429	5430	910	0.3	0.4390243902439024	1.5577	3.6819	0	6	0	0
5416	13637	770	0.14	0.20487804878048782	1.5577	3.6819	0	5	0	0
5430	13645	810	0.09	0.1317073170731707	1.5577	3.6819	0	6	0	0
5431	5409	770	0.03	0.04390243902439024	1.5577	3.6819	0	5	0	0
5433	5428	910	0.12	0.17560975609756097	1.5577	3.6819	0	6	0	0
5414	5428	810	0.36	0.5268292682926828	1.5577	3.6819	0	6	0	0
5412	5433	1950	0.35	0.5121951219512194	1.5577	3.6819	0	3	0	0
5412	5414	810	0.16	0.23414634146341462	1.5577	3.6819	0	6	0	0
5357	5432	910	0.03	0.04390243902439024	1.5577	3.6819	0	4	0	0
5432	5407	910	0.24	0.35121951219512193	1.5577	3.6819	0	4	0	0
5432	5366	770	0.24	0.35121951219512193	1.5577	3.6819	0	5	0	0
5359	5427	910	0.45	0.6585365853658537	1.5577	3.6819	0	4	0	0
5434	5359	910	0.02	0.029268292682926828	1.5577	3.6819	0	4	0	0
5434	5435	1950	0.12	0.17560975609756097	1.5577	3.6819	0	3	0	0
5436	10159	1570	2.19	2.628	3.76	3.29	0	5	0	0
5362	5354	1570	3.6	4.32	3.76	3.29	0	6	0	0
5216	17078	770	0.03	0.056249999999999994	1.5554	3.829	0	4	0	0
5436	5053	1570	1.12	1.3440000000000003	3.76	3.29	0	4	0	0
5053	15956	1570	0.21	0.252	3.76	3.29	0	4	0	0
5205	9837	1450	0.55	0.55	0.8397	5.3445	0	4	0	0
5205	5360	1230	2.1	3.073170731707317	1.5577	3.6819	0	6	0	0
5356	16962	770	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
5364	16957	770	0.08	0.15	1.5554	3.829	0	6	0	0
5439	16909	1950	0.12	0.17560975609756097	1.5577	3.6819	0	3	0	0
5212	5439	770	0.107386	0.157150243902439	1.5577	3.6819	0	5	0	0
5212	5358	910	0.07	0.10243902439024391	1.5577	3.6819	0	6	0	0
5439	5356	910	0.14	0.20487804878048782	1.5577	3.6819	0	6	0	0
5358	5439	1950	0.1	0.14634146341463414	1.5577	3.6819	0	3	0	0
5206	5205	1450	0.09	0.09	0.8397	5.3445	0	4	0	0
5441	5442	1230	0.47	0.6878048780487804	1.5577	3.6819	0	6	0	0
5442	5437	1230	0.17	0.24878048780487805	1.5577	3.6819	0	6	0	0
5442	5440	1450	0.15	0.18	1.1507	3.7967	0	6	0	0
5444	5274	6150	0.488397	0.3959975675675676	1.1396	4.2634	0	2	1	0
5276	5274	2050	0.203412	0.23470615384615384	0.8208	4.9382	0	2	1	0
5445	5446	770	0.237812	0.4458975	1.5554	3.829	0	6	0	0
5445	5447	3490	0.28	0.28	0.8397	5.3445	0	6	1	0
5446	5449	3920	0.40517	0.40517	1.0801	4.4767	0	2	1	0
5450	8225	5880	0.638698	0.638698	1.0801	4.4767	0	2	1	0
5452	8253	3920	0.7	0.7	0.8397	5.3445	0	6	1	0
5455	5444	4100	0.339985	0.2756635135135135	1.1396	4.2634	0	2	1	0
5446	5454	770	0.0385	0.0721875	1.5554	3.829	0	6	0	0
5447	5456	1740	0.79	1.1560975609756097	1.5577	3.6819	0	6	1	0
5455	8228	2050	0.11103	0.12811153846153844	0.8208	4.9382	0	2	1	0
8225	5455	4100	0.309922	0.2512881081081081	1.1396	4.2634	0	2	1	0
5453	8229	3380	0.202441	0.25305125	1.001	4.7645	0	2	1	0
5286	5448	2050	0.208274	0.24031615384615385	0.8208	4.9382	0	2	1	0
5460	5461	1650	0.15	0.28125	1.5554	3.829	0	6	0	0
5465	5466	770	0.2	0.375	1.5554	3.829	0	6	0	0
5467	5468	2950	0.06	0.08780487804878048	1.5577	3.6819	0	3	0	0
5468	5458	770	0.28	0.525	1.5554	3.829	0	6	0	0
5465	5469	770	0.21	0.39375	1.5554	3.829	0	6	0	0
5470	16342	860	0.08	0.15	1.5554	3.829	0	6	0	0
5472	16343	2950	0.06	0.08780487804878048	1.5577	3.6819	0	3	0	0
5290	5450	4100	0.582465	0.4722689189189189	1.1396	4.2634	0	2	1	0
5472	5443	3490	0.49	0.48999999999999994	0.8397	5.3445	0	3	0	0
5449	8224	5880	0.584336	0.584336	1.0801	4.4767	0	2	1	0
5473	8222	770	0.011415	0.021403125	1.5554	3.829	0	6	0	0
5473	5287	5880	0.020718	0.020718	1.0801	4.4767	0	2	1	0
5474	16344	770	0.3	0.5625	1.5554	3.829	0	6	0	0
5475	5476	1950	0.08	0.11707317073170731	1.5577	3.6819	0	6	0	0
5476	16321	770	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
5476	8259	1850	0.22	0.4125	1.5554	3.829	0	6	0	0
5478	8251	2630	0.18	0.2634146341463414	1.5577	3.6819	0	6	1	0
5477	10231	1760	0.092458	0.17335875	1.5554	3.829	0	6	0	0
5290	5477	2050	0.258381	0.2981319230769231	0.8208	4.9382	0	2	1	0
5478	10232	1850	0.09713	0.18211875	1.5554	3.829	0	6	0	0
5464	5468	2950	0.12	0.17560975609756097	1.5577	3.6819	0	3	0	0
5470	5464	2950	0.1	0.14634146341463414	1.5577	3.6819	0	3	0	0
5312	5475	1850	0.16	0.3	1.5554	3.829	0	6	0	0
5238	5479	770	0.25	0.46875	1.5554	3.829	0	6	0	0
5480	16335	770	0.22	0.4125	1.5554	3.829	0	6	0	0
5480	5482	1650	0.14	0.2625	1.5554	3.829	0	6	0	0
5483	16339	770	0.1	0.1875	1.5554	3.829	0	6	0	0
5482	16347	770	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
5466	16337	770	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
5466	16338	770	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
5461	16334	1650	0.1	0.1875	1.5554	3.829	0	6	0	0
5459	5483	770	0.10434	0.1956375	1.5554	3.829	0	6	0	0
5457	16351	1650	0.1	0.1875	1.5554	3.829	0	6	0	0
5482	5457	1650	0.13	0.24375000000000002	1.5554	3.829	0	6	0	0
5484	16346	1570	0.181962	0.34117875000000003	1.5554	3.829	0	6	0	0
5484	5445	2490	0.1	0.1875	1.5554	3.829	0	6	0	0
5469	5459	770	0.121155	0.227165625	1.5554	3.829	0	6	0	0
5483	5482	770	0.1	0.1875	1.5554	3.829	0	6	0	0
5458	5466	770	0.18	0.33749999999999997	1.5554	3.829	0	6	0	0
5481	5485	770	0.01	0.01875	1.5554	3.829	0	6	0	0
5485	16348	810	0.07	0.10243902439024391	1.5577	3.6819	0	6	0	0
5479	5278	810	0.09	0.1317073170731707	1.5577	3.6819	0	6	0	0
5485	5479	770	0.08	0.15	1.5554	3.829	0	6	0	0
5463	5487	2950	0.26	0.3804878048780488	1.5577	3.6819	0	6	0	0
5488	16325	2950	0.11	0.16097560975609757	1.5577	3.6819	0	3	0	0
5488	9870	1740	0.19	0.27804878048780485	1.5577	3.6819	0	6	0	0
5489	5486	1650	0.1	0.1875	1.5554	3.829	0	6	0	0
5467	5463	2950	0.26	0.3804878048780488	1.5577	3.6819	0	6	0	0
5462	16327	2950	0.1	0.14634146341463414	1.5577	3.6819	0	3	0	0
5487	5236	2950	0.15	0.2195121951219512	1.5577	3.6819	0	6	0	0
5487	5460	1650	0.3	0.5625	1.5554	3.829	0	6	0	0
5486	5487	1650	0.1	0.1875	1.5554	3.829	0	6	0	0
5311	8256	1570	0.14	0.2625	1.5554	3.829	0	6	0	0
5489	5234	1740	0.13	0.1902439024390244	1.5577	3.6819	0	6	0	0
5491	10359	3490	1.13	1.6536585365853655	1.5577	3.6819	0	3	0	0
5492	16906	2300	0.19458	0.22451538461538462	0.8208	4.9382	0	1	1	0
5494	5495	8300	1.196793	0.6904575000000001	0.885	4.8323	0	1	1	0
5496	16905	2300	0.21834	0.25193076923076924	0.8208	4.9382	0	1	1	0
5500	5676	770	0.54	0.7902439024390244	1.5577	3.6819	0	5	0	0
5498	5499	1570	2.33	2.7960000000000003	3.76	3.29	0	5	0	0
5500	10067	1570	0.63	1.18125	1.5554	3.829	0	4	0	0
5501	5502	1570	2.83	3.3960000000000004	3.76	3.29	0	4	0	0
5494	5338	4300	0.356281	0.20554673076923077	0.885	4.8323	0	1	1	0
5505	9323	2300	0.144191	0.16637423076923077	0.8208	4.9382	0	1	1	0
5492	9325	2300	0.524833	0.6055765384615385	0.8208	4.9382	0	1	1	0
5506	27224	770	0.6	1.125	1.5554	3.829	0	4	0	0
5211	5213	770	0.29	0.54375	1.5554	3.829	0	6	0	0
5508	5509	810	0.22	0.32195121951219513	1.5577	3.6819	0	6	0	0
5510	14009	1570	1.33	1.596	3.76	3.29	0	4	0	0
5512	5513	1570	2.51	3.0119999999999996	3.76	3.29	0	4	0	0
5514	5211	770	0.5	0.9375	1.5554	3.829	0	6	0	0
5516	10063	770	0.21	0.39375	1.5554	3.829	0	6	0	0
5517	16232	1300	0.1	0.14634146341463414	1.5577	3.6819	0	5	0	0
5496	27349	2950	0.07	0.10243902439024391	1.5577	3.6819	0	4	0	0
5507	10065	770	0.17	0.31875000000000003	1.5554	3.829	0	4	0	0
5519	5520	3920	0.87	0.87	0.8397	5.3445	0	4	0	0
5505	27350	2300	0.117255	0.13529423076923078	0.8208	4.9382	0	1	1	0
5522	27337	1300	0.96	1.4048780487804877	1.5577	3.6819	0	5	0	0
5524	5091	1300	1.06	1.551219512195122	1.5577	3.6819	0	6	0	0
5091	5522	1300	2.28	3.336585365853658	1.5577	3.6819	0	5	0	0
5528	5529	1570	0.58	0.696	3.76	3.29	0	6	0	0
5530	5531	910	0.14	0.20487804878048782	1.5577	3.6819	0	6	0	0
5531	34685	910	0.2	0.2926829268292683	1.5577	3.6819	0	6	0	0
5528	34427	2950	0.33	0.396	1.1507	3.7967	0	5	0	0
5097	34655	910	0.09	0.1317073170731707	1.5577	3.6819	0	6	0	0
5097	14023	1950	0.18	0.2634146341463414	1.5577	3.6819	0	6	0	0
5529	5214	810	3.26	4.770731707317073	1.5577	3.6819	0	6	0	0
5511	5532	770	0.44	0.825	1.5554	3.829	0	4	0	0
5532	5533	770	0.19	0.35625	1.5554	3.829	0	6	0	0
5533	5534	1650	0.25	0.46875	1.5554	3.829	0	6	0	0
5078	5511	770	0.18	0.33749999999999997	1.5554	3.829	0	4	0	0
5078	13965	810	0.12	0.22499999999999998	1.5554	3.829	0	6	0	0
5525	13975	770	1.05	1.96875	1.5554	3.829	0	6	0	0
5537	13973	770	0.07	0.13125	1.5554	3.829	0	4	0	0
5513	5527	770	0.72	1.3499999999999999	1.5554	3.829	0	4	0	0
5535	13971	2490	0.09	0.16874999999999998	1.5554	3.829	0	6	0	0
5540	5524	770	0.41	0.7687499999999999	1.5554	3.829	0	6	0	0
5539	5524	770	0.32	0.6	1.5554	3.829	0	6	0	0
5067	5540	1650	0.41	0.7687499999999999	1.5554	3.829	0	4	0	0
5539	5540	2490	0.32	0.6	1.5554	3.829	0	4	0	0
5524	5536	770	0.57	1.0687499999999999	1.5554	3.829	0	6	0	0
5539	5541	770	0.49	0.91875	1.5554	3.829	0	4	0	0
5540	13978	2490	0.36	0.6749999999999999	1.5554	3.829	0	4	0	0
5067	9343	1650	0.28	0.525	1.5554	3.829	0	6	0	0
5541	5537	770	0.24	0.44999999999999996	1.5554	3.829	0	4	0	0
5542	5541	770	0.21	0.39375	1.5554	3.829	0	4	0	0
5535	5542	1650	0.26	0.48750000000000004	1.5554	3.829	0	6	0	0
5511	5542	770	0.49	0.91875	1.5554	3.829	0	4	0	0
5542	5533	1650	0.29	0.54375	1.5554	3.829	0	6	0	0
5533	5537	770	0.19	0.35625	1.5554	3.829	0	6	0	0
5537	13974	770	0.06	0.11249999999999999	1.5554	3.829	0	6	0	0
5527	5543	770	0.16	0.3	1.5554	3.829	0	4	0	0
5534	5543	1650	0.63	1.18125	1.5554	3.829	0	6	0	0
5538	5544	770	0.2	0.375	1.5554	3.829	0	4	0	0
5532	5534	770	0.24	0.44999999999999996	1.5554	3.829	0	4	0	0
5534	5538	770	0.19	0.35625	1.5554	3.829	0	4	0	0
5543	5525	770	0.09	0.16874999999999998	1.5554	3.829	0	4	0	0
5544	5525	770	0.28	0.525	1.5554	3.829	0	4	0	0
5545	16273	770	0.1	0.1875	1.5554	3.829	0	4	0	0
5549	27339	770	0.05	0.09375	1.5554	3.829	0	6	0	0
5545	16765	810	0.3	0.4390243902439024	1.5577	3.6819	0	6	0	0
27335	5523	1570	0.09	0.108	3.76	3.29	0	4	0	0
5523	27336	770	0.14	0.2625	1.5554	3.829	0	4	0	0
5551	5552	2950	0.09	0.1317073170731707	1.5577	3.6819	0	3	0	0
5515	5553	810	0.53	0.775609756097561	1.5577	3.6819	0	6	0	0
5551	5553	810	0.49	0.7170731707317073	1.5577	3.6819	0	6	0	0
5554	13648	770	0.53	0.775609756097561	1.5577	3.6819	0	5	0	0
5552	5554	2950	0.39	0.5707317073170731	1.5577	3.6819	0	3	0	0
5555	16769	810	0.57	0.8341463414634145	1.5577	3.6819	0	6	0	0
5546	16767	810	0.45	0.6585365853658537	1.5577	3.6819	0	6	0	0
5555	5556	770	0.46	0.8625	1.5554	3.829	0	4	0	0
5554	17209	2950	0.13	0.1902439024390244	1.5577	3.6819	0	3	0	0
5547	5243	770	0.26	0.48750000000000004	1.5554	3.829	0	4	0	0
5556	16265	770	0.22	0.32195121951219513	1.5577	3.6819	0	5	0	0
5556	16275	770	0.08	0.15	1.5554	3.829	0	4	0	0
5557	5555	770	0.19	0.35625	1.5554	3.829	0	4	0	0
5546	5557	770	0.24	0.44999999999999996	1.5554	3.829	0	4	0	0
5552	5514	810	0.58	0.8487804878048779	1.5577	3.6819	0	6	0	0
5240	5213	770	0.14	0.20487804878048782	1.5577	3.6819	0	5	0	0
5553	5514	810	0.17	0.24878048780487805	1.5577	3.6819	0	6	0	0
5548	5508	810	0.41	0.6	1.5577	3.6819	0	6	0	0
5548	5558	810	0.21	0.3073170731707317	1.5577	3.6819	0	6	0	0
5508	5558	2950	0.46	0.6731707317073171	1.5577	3.6819	0	3	0	0
5558	27598	2950	0.28	0.40975609756097564	1.5577	3.6819	0	3	0	0
5558	5515	810	0.39	0.5707317073170731	1.5577	3.6819	0	6	0	0
5559	16260	770	0.27	0.5062500000000001	1.5554	3.829	0	4	0	0
5550	16258	770	0.12	0.22499999999999998	1.5554	3.829	0	4	0	0
5526	5516	770	0.16	0.3	1.5554	3.829	0	4	0	0
5550	16271	770	0.07	0.13125	1.5554	3.829	0	4	0	0
5516	5550	770	0.11	0.20625	1.5554	3.829	0	4	0	0
5502	27233	1450	4.24	5.088	1.1507	3.7967	0	5	0	0
5502	10066	910	0.48	0.7024390243902439	1.5577	3.6819	0	4	0	0
5066	16669	8300	4.281657	2.470186730769231	0.885	4.8323	0	1	1	0
5504	16903	8300	0.915568	0.5282123076923076	0.885	4.8323	0	1	1	0
5560	27230	770	0.15	0.28125	1.5554	3.829	0	4	0	0
5563	9326	1950	0.19	0.27804878048780485	1.5577	3.6819	0	4	0	0
5564	5563	770	0.14	0.2625	1.5554	3.829	0	6	0	0
5561	5494	8300	0.521356	0.30078230769230774	0.885	4.8323	0	1	1	0
5561	5505	3750	0.340162	0.3924946153846154	0.8208	4.9382	0	1	1	0
5562	5564	770	0.25	0.46875	1.5554	3.829	0	4	0	0
5564	10509	770	0.63	1.18125	1.5554	3.829	0	4	0	0
5518	10341	1950	0.01	0.014634146341463414	1.5577	3.6819	0	4	0	0
5493	5563	1950	0.08	0.11707317073170731	1.5577	3.6819	0	4	0	0
5507	5560	770	0.78	1.4625000000000001	1.5554	3.829	0	4	0	0
5565	5566	1450	3.24	3.888000000000001	1.1507	3.7967	0	5	0	0
5567	5501	1450	1.49	1.788	1.1507	3.7967	0	5	0	0
5079	5568	770	1.94	2.8390243902439023	1.5577	3.6819	0	5	0	0
5569	16216	1570	0.48	0.8999999999999999	1.5554	3.829	0	4	0	0
5571	10374	770	0.06	0.11249999999999999	1.5554	3.829	0	4	0	0
5572	5567	1300	3.6	5.2682926829268295	1.5577	3.6819	0	5	0	0
5569	16215	3490	0.74	1.0829268292682925	1.5577	3.6819	0	3	0	0
5565	5572	1300	3.16	4.624390243902439	1.5577	3.6819	0	5	0	0
5568	16231	1570	0.05	0.06	3.76	3.29	0	4	0	0
5081	5510	1570	0.67	0.804	3.76	3.29	0	5	0	0
5501	5512	1570	1.25	1.5	3.76	3.29	0	4	0	0
5517	5568	1300	0.13	0.1902439024390244	1.5577	3.6819	0	4	0	0
5570	312	3920	0.13	0.156	1.1507	3.7967	0	3	0	0
5571	5570	3490	0.21	0.3073170731707317	1.5577	3.6819	0	3	0	0
5573	16229	1300	0.11	0.16097560975609757	1.5577	3.6819	0	5	0	0
5573	5571	3490	0.08	0.11707317073170731	1.5577	3.6819	0	3	0	0
5574	5498	1570	4.110000000000001	4.932000000000001	3.76	3.29	0	5	0	0
5566	5574	1450	0.97	1.1640000000000001	1.1507	3.7967	0	5	0	0
5574	5567	1450	0.78	0.936	1.1507	3.7967	0	5	0	0
5491	5565	1300	3.03	4.434146341463414	1.5577	3.6819	0	5	0	0
5569	27422	3490	1.17	1.7121951219512193	1.5577	3.6819	0	3	0	0
5577	13926	1570	0.08	0.15	1.5554	3.829	0	6	0	0
5579	5580	1650	0.3	0.5625	1.5554	3.829	0	4	0	0
5581	5582	810	0.2	0.2926829268292683	1.5577	3.6819	0	6	0	0
5583	5584	910	0.52	0.7609756097560976	1.5577	3.6819	0	6	0	0
5585	5586	910	0.36	0.432	1.1507	3.7967	0	5	0	0
5587	5588	910	0.24	0.288	1.1507	3.7967	0	5	0	0
5589	5590	1650	0.25	0.46875	1.5554	3.829	0	3	0	0
5589	5591	810	0.33	0.48292682926829267	1.5577	3.6819	0	6	0	0
5591	5592	770	0.51	0.7463414634146341	1.5577	3.6819	0	5	0	0
5593	13626	770	0.1	0.14634146341463414	1.5577	3.6819	0	5	0	0
5595	5596	1950	0.35	0.5121951219512194	1.5577	3.6819	0	4	0	0
5495	5597	8300	4.403401	2.5404236538461538	0.885	4.8323	0	1	1	0
5598	5599	770	0.22	0.32195121951219513	1.5577	3.6819	0	5	0	0
5600	5601	1570	0.21	0.3073170731707317	1.5577	3.6819	0	5	0	0
5602	5601	910	0.85	1.2439024390243902	1.5577	3.6819	0	6	0	0
5595	5603	860	0.35	0.65625	1.5554	3.829	0	6	0	0
5605	16247	3920	0.22	0.264	1.1507	3.7967	0	6	0	0
5606	5607	8300	4.836043	2.790024807692308	0.885	4.8323	0	1	1	0
5608	16810	3920	0.18	0.216	1.1507	3.7967	0	6	0	0
5610	5611	1570	0.73	1.068292682926829	1.5577	3.6819	0	5	0	0
5612	13917	1860	0.08	0.096	1.1507	3.7967	0	5	0	0
5612	5614	770	0.35	0.65625	1.5554	3.829	0	4	0	0
5615	13908	1570	0.19	0.35625	1.5554	3.829	0	6	0	0
5578	5616	770	0.54	1.0125000000000002	1.5554	3.829	0	6	0	0
5617	13914	770	0.39	0.7312500000000001	1.5554	3.829	0	6	0	0
5617	5221	770	0.26	0.48750000000000004	1.5554	3.829	0	4	0	0
5619	5620	1230	2.68	3.921951219512195	1.5577	3.6819	0	6	0	0
5621	13934	770	1.44	2.6999999999999997	1.5554	3.829	0	6	0	0
5598	10068	770	0.16	0.3	1.5554	3.829	0	6	0	0
5623	13923	1860	0.31	0.372	1.1507	3.7967	0	5	0	0
5584	5624	810	0.11	0.16097560975609757	1.5577	3.6819	0	6	0	0
5627	5599	1860	0.16	0.192	1.1507	3.7967	0	5	0	0
5626	5610	770	0.59	1.10625	1.5554	3.829	0	4	0	0
5628	5577	1860	0.13	0.156	1.1507	3.7967	0	5	0	0
5631	5632	810	0.27	0.3951219512195122	1.5577	3.6819	0	6	0	0
5633	13655	770	0.13	0.1902439024390244	1.5577	3.6819	0	5	0	0
5509	10064	770	0.31	0.58125	1.5554	3.829	0	4	0	0
5636	10051	1860	0.4	0.5853658536585366	1.5577	3.6819	0	6	0	0
5638	9363	3690	0.99	0.8027027027027027	1.1396	4.2634	0	2	1	0
5640	13664	770	0.15	0.2195121951219512	1.5577	3.6819	0	5	0	0
5219	5642	1950	0.11	0.16097560975609757	1.5577	3.6819	0	3	0	0
5643	5644	860	0.29	0.54375	1.5554	3.829	0	6	0	0
5633	13656	860	0.21	0.39375	1.5554	3.829	0	6	0	0
5636	5645	1860	0.58	0.8487804878048779	1.5577	3.6819	0	6	0	0
5645	5646	910	0.43	0.516	1.1507	3.7967	0	5	0	0
5647	13674	910	0.17	0.24878048780487805	1.5577	3.6819	0	6	0	0
5649	13673	770	0.17	0.31875000000000003	1.5554	3.829	0	6	0	0
5631	5587	810	0.29	0.42439024390243896	1.5577	3.6819	0	6	0	0
5651	5652	2950	0.21	0.3073170731707317	1.5577	3.6819	0	4	0	0
5653	13671	770	0.08	0.11707317073170731	1.5577	3.6819	0	5	0	0
5648	13670	910	0.11	0.16097560975609757	1.5577	3.6819	0	6	0	0
5655	5643	910	0.4	0.5853658536585366	1.5577	3.6819	0	6	0	0
5648	10047	910	0.12	0.144	1.1507	3.7967	0	5	0	0
5656	5210	910	0.17	0.24878048780487805	1.5577	3.6819	0	4	0	0
5653	5656	910	0.18	0.2634146341463414	1.5577	3.6819	0	4	0	0
5635	5653	910	0.11	0.16097560975609757	1.5577	3.6819	0	4	0	0
5643	5657	910	0.25	0.36585365853658536	1.5577	3.6819	0	6	0	0
5210	13653	910	0.44	0.6439024390243903	1.5577	3.6819	0	6	0	0
5217	5658	1950	0.19	0.27804878048780485	1.5577	3.6819	0	3	0	0
5659	5217	910	0.2	0.2926829268292683	1.5577	3.6819	0	4	0	0
5210	5659	910	0.2	0.2926829268292683	1.5577	3.6819	0	4	0	0
5660	5219	1950	0.17	0.24878048780487805	1.5577	3.6819	0	3	0	0
5657	5660	910	0.2	0.2926829268292683	1.5577	3.6819	0	6	0	0
5658	5660	1950	0.16	0.23414634146341462	1.5577	3.6819	0	3	0	0
5650	5661	770	0.35	0.65625	1.5554	3.829	0	6	0	0
5645	5662	860	0.59	1.10625	1.5554	3.829	0	6	0	0
5654	5655	770	0.16	0.23414634146341462	1.5577	3.6819	0	5	0	0
5661	5662	860	0.24	0.44999999999999996	1.5554	3.829	0	6	0	0
5662	5633	1570	0.06	0.11249999999999999	1.5554	3.829	0	6	0	0
5662	5655	910	0.07	0.10243902439024391	1.5577	3.6819	0	6	0	0
5655	5633	770	0.06	0.08780487804878048	1.5577	3.6819	0	5	0	0
5650	5645	910	0.03	0.036	1.1507	3.7967	0	5	0	0
5647	10048	910	0.33	0.48292682926829267	1.5577	3.6819	0	6	0	0
16900	16754	2490	0.38	0.7125	1.5554	3.829	0	4	0	0
9366	5638	3690	0.57	0.4621621621621621	1.1396	4.2634	0	2	1	0
5664	9366	3690	0.55	0.44594594594594594	1.1396	4.2634	0	2	1	0
5649	5636	910	0.09	0.1317073170731707	1.5577	3.6819	0	6	0	0
5666	13659	770	0.34	0.4975609756097561	1.5577	3.6819	0	5	0	0
5652	10053	770	0.29	0.42439024390243896	1.5577	3.6819	0	5	0	0
5667	5665	860	0.41	0.7687499999999999	1.5554	3.829	0	6	0	0
5634	5668	860	0.26	0.48750000000000004	1.5554	3.829	0	6	0	0
5592	5669	1860	0.67	0.804	1.1507	3.7967	0	5	0	0
5666	5670	2950	0.25	0.36585365853658536	1.5577	3.6819	0	4	0	0
5671	5589	1650	0.54	1.0125000000000002	1.5554	3.829	0	3	0	0
5220	5672	1300	0.203121	0.203121	0.8397	5.3445	0	6	1	0
5673	5672	1650	0.04	0.075	1.5554	3.829	0	3	0	0
5220	5674	3490	0.46814	0.46814	0.8397	5.3445	0	6	1	0
5674	5208	3490	0.470027	0.47002700000000003	0.8397	5.3445	0	6	1	0
5674	9375	2810	0.251657	0.3682785365853659	1.5577	3.6819	0	6	0	0
5642	13657	1950	0.46	0.6731707317073171	1.5577	3.6819	0	3	0	0
5644	5642	860	0.43	0.80625	1.5554	3.829	0	6	0	0
5668	5644	860	0.39	0.7312500000000001	1.5554	3.829	0	6	0	0
5673	5208	1300	0.189098	0.189098	0.8397	5.3445	0	6	1	0
5669	5204	1860	0.03	0.036	1.1507	3.7967	0	5	0	0
5673	5204	810	0.121068	0.17717268292682928	1.5577	3.6819	0	6	0	0
5207	5673	1650	0.12	0.22499999999999998	1.5554	3.829	0	3	0	0
5672	5665	1650	0.41	0.7687499999999999	1.5554	3.829	0	3	0	0
5670	5674	2950	0.1	0.14634146341463414	1.5577	3.6819	0	4	0	0
5634	5666	770	0.21	0.3073170731707317	1.5577	3.6819	0	5	0	0
5652	13666	2950	0.23	0.33658536585365856	1.5577	3.6819	0	4	0	0
5646	5652	910	0.3	0.36	1.1507	3.7967	0	5	0	0
5665	5671	1650	0.25	0.46875	1.5554	3.829	0	3	0	0
5671	5592	810	0.14	0.20487804878048782	1.5577	3.6819	0	6	0	0
5587	5589	810	0.39	0.5707317073170731	1.5577	3.6819	0	6	0	0
5641	13661	770	0.21	0.3073170731707317	1.5577	3.6819	0	5	0	0
5641	5632	910	0.32	0.384	1.1507	3.7967	0	5	0	0
5632	5587	910	0.08	0.096	1.1507	3.7967	0	5	0	0
5639	9372	3920	0.01	0.014634146341463414	1.5577	3.6819	0	4	0	0
5637	10052	910	0.3	0.4390243902439024	1.5577	3.6819	0	6	0	0
5675	9359	770	0.01	0.014634146341463414	1.5577	3.6819	0	5	0	0
5637	13461	2950	0.21	0.3073170731707317	1.5577	3.6819	0	4	0	0
10050	5639	1650	0.31	0.4536585365853658	1.5577	3.6819	0	6	0	0
5585	7611	810	0.23	0.33658536585365856	1.5577	3.6819	0	6	0	0
5609	13685	770	0.3	0.4390243902439024	1.5577	3.6819	0	5	0	0
5609	5585	910	0.45	0.54	1.1507	3.7967	0	5	0	0
5601	5609	910	0.38	0.456	1.1507	3.7967	0	5	0	0
5576	9358	3690	0.21	0.17027027027027028	1.1396	4.2634	0	2	1	0
5678	5679	910	0.2	0.2926829268292683	1.5577	3.6819	0	6	0	0
5680	5701	1860	0.46	0.6731707317073171	1.5577	3.6819	0	4	0	0
5681	10348	2950	0.97	1.4195121951219511	1.5577	3.6819	0	4	0	0
5678	5608	910	0.23	0.33658536585365856	1.5577	3.6819	0	6	0	0
7560	7558	770	0.27	0.3951219512195122	1.5577	3.6819	0	5	0	0
5685	13450	770	0.27	0.3951219512195122	1.5577	3.6819	0	5	0	0
